Place,Time,Wind,Athlete,Country,Date of Birth,City,Event Date
3696,20.37,+1.9,Mike Conley,USA,05.10.62,Austin,12.05.1984
3696,20.37,+1.0,Thomas Jefferson,USA,08.06.62,Los Angeles,19.06.1984
3696,20.37,-0.2,Thomas Jefferson,USA,08.06.62,Los Angeles,21.06.1984
3696,20.37,+0.2,Roberto Hernández,CUB,06.03.67,Sevilla,24.05.1986
3696,20.37,+1.8,Floyd Heard,USA,24.03.66,Eugene,19.06.1986
3696,20.37,-0.2,Henry Thomas,USA,10.07.67,Westwood,16.05.1987
3696,20.37,-1.3,Robson Caetano da Silva,BRA,04.09.64,Bratislava,12.06.1987
3696,20.37,+1.3,Thomas Jefferson,USA,08.06.62,Athínai,20.06.1987
3696,20.37,+0.8,Thomas Jefferson,USA,08.06.62,Barcelona,15.07.1987
3696,20.37,+0.5,Floyd Heard,USA,24.03.66,Roma,01.09.1987
3696,20.37,+1.7,Frank Emmelmann,GDR,15.09.61,Rostock,26.06.1988
3696,20.37,+0.4,James Butler,USA,21.06.60,Athínai,03.09.1988
3696,20.37A,+0.2,Dino Napier,USA,24.11.69,Provo,27.05.1989
3696,20.37A,+1.9,Kevin Little,USA,03.04.68,Provo,02.06.1989
3696,20.37,+0.9,Mark Witherspoon,USA,03.09.63,Houston,17.06.1989
3696,20.37,+0.7,Calvin Smith,USA,08.01.61,Stockholm,03.07.1989
3696,20.37,-0.4,Kevin Little,USA,03.04.68,Tucson,16.03.1990
3696,20.37A,Frank,Fredericks,NAM,02.10.67,Provo,27.04.1990
3696,20.37,+0.4,Michael Johnson,USA,13.09.67,Berlin,04.07.1990
3696,20.37,+1.4,Olapade Adeniken,NGR,19.08.69,Birmingham,04.08.1990
3696,20.37,-0.5,Robson Caetano da Silva,BRA,04.09.64,Rovereto,21.08.1990
3696,20.37,+0.2,Thomas Jefferson,USA,08.06.62,Monaco,03.08.1991
3696,20.37,+1.0,Michael Bates,USA,19.12.69,Bruxelles,13.09.1991
3696,20.37,+1.0,Frank Fredericks,NAM,02.10.67,Bruxelles,13.09.1991
3696,20.37,+0.5,Jon Drummond,USA,09.09.68,Rieti,06.09.1992
3696,20.37A,-1.5,Daniel Effiong,NGR,17.06.72,San José,29.05.1993
3696,20.37,+0.7,Glenroy Gilbert,CAN,31.08.68,New Orleans,05.06.1993
3696,20.37,Andrew,Tynes,BAH,13.02.72,Nassau,17.06.1993
3696,20.37,+1.1,Frank Fredericks,NAM,02.10.67,Linz,25.08.1993
3696,20.37,Frank,Fredericks,NAM,02.10.67,Rehlingen,23.05.1994
3696,20.37,+1.2,Brian Bridgewater,USA,07.09.70,Mar del Plata,21.03.1995
3696,20.37,+0.5,John Regis,GBR,13.10.66,Birmingham,16.07.1995
3696,20.37,-0.1,Geir Moen,NOR,26.06.69,Göteborg,10.08.1995
3696,20.37,-0.9,Claudinei Quirino da Silva,BRA,19.11.70,Göteborg,11.08.1995
3696,20.37,+0.9,Francis Obikwelu,NGR,22.11.78,Funchal,26.05.1996
3696,20.37,-0.2,Patrick Stevens,BEL,31.01.68,Paris,28.06.1996
3696,20.37,-0.7,Michael Johnson,USA,13.09.67,Atlanta,31.07.1996
3696,20.37,-0.3,Jeff Williams,USA,31.12.65,Atlanta,31.07.1996
3696,20.37,+0.5,Ato Boldon,TTO,30.12.73,Berlin,30.08.1996
3696,20.37,+1.0,Brian Bridgewater,USA,07.09.70,Gosier,03.05.1997
3696,20.37,+0.5,Kevin Little,USA,03.04.68,Indianapolis,14.06.1997
3696,20.37,+0.9,Floyd Heard,USA,24.03.66,Stuttgart,13.07.1997
3696,20.37,+1.1,Patrick van Balkom,NED,14.09.74,Oordegem,04.07.1998
3696,20.37,+0.7,Carlos Gats,ARG,11.12.69,Lisboa,18.07.1998
3696,20.37,+1.9,Prodromos Katsantonis,CYP,20.10.75,Athínai,19.07.1998
3696,20.37,+1.3,Kevin Braunskill,USA,31.03.69,Pátra,01.08.1998
3696,20.37A,-1.8,Marcus la Grange,RSA,12.12.77,Pretoria,10.04.1999
3696,20.37,+2.0,Coby Miller,USA,19.10.76,Boise,04.06.1999
3696,20.37,-2.1,Maurice Greene,USA,23.07.74,Uniondale,06.06.1999
3696,20.37,+1.6,Kevin Little,USA,03.04.68,Luzern,05.07.1999
3696,20.37,±0.0,Tony McCall,USA,16.06.74,Zagreb,05.07.1999
3696,20.37,+0.7,Obadele Thompson,BAR,30.03.76,Paris,21.07.1999
3696,20.37,+1.2,Kevin Little,USA,03.04.68,Sevilla,27.08.1999
3696,20.37A,+0.6,Joseph Batangdon,CMR,29.07.78,Johannesburg,18.09.1999
3696,20.37,+0.9,Ja'Warren Hooker,USA,24.09.78,Portland,25.06.2000
3696,20.37,+0.6,Kevin Little,USA,03.04.68,Malmö,07.08.2000
3696,20.37,-0.9,Brian Lewis,USA,05.12.74,Yokohama,09.09.2000
3696,20.37,±0.0,Coby Miller,USA,19.10.76,Sydney,27.09.2000
3696,20.37,+0.3,Shingo Suetsugu,JPN,02.06.80,Sydney,27.09.2000
3696,20.37,+1.3,Marcus Brunson,USA,24.04.78,Walnut,22.04.2001
3696,20.37,+1.6,DaBryan Blanton,USA,03.07.84,Austin,12.05.2001
3696,20.37,+0.2,Abdul Aziz Zakari,GHA,02.09.76,Osaka,12.05.2001
3696,20.37,-0.6,Francis Obikwelu,NGR,22.11.78,Madrid,27.05.2001
3696,20.37,-0.1,Darvis Patton,USA,04.12.77,Eugene,23.06.2001
3696,20.37,-0.6,Christian Malcolm,GBR,03.06.79,Edmonton,07.08.2001
3696,20.37,-1.1,Christopher Williams,JAM,15.03.72,Zürich,17.08.2001
3696,20.37,+1.0,Shawn Crawford,USA,14.01.78,Melbourne,09.09.2001
3696,20.37,+2.0,Leonard Scott,USA,19.01.80,Knoxville,12.04.2002
3696,20.37,-1.0,Darvis Patton,USA,04.12.77,Bridgetown,18.05.2002
3696,20.37,-0.1,Chris Lambert,GBR,06.04.81,Manchester,16.06.2002
3696,20.37,+0.8,Shawn Crawford,USA,14.01.78,Palo Alto,23.06.2002
3696,20.37,+1.8,Bernard Williams,USA,19.01.78,Palo Alto,23.06.2002
3696,20.37,+1.3,Floyd Heard,USA,24.03.66,Bloomington,20.07.2002
3696,20.37,+1.9,Shingo Suetsugu,JPN,02.06.80,Sapporo,21.07.2002
3696,20.37,-0.3,Marcin Jedrusinski,POL,28.09.81,München,08.08.2002
3696,20.37A,-0.5,Morné Nagel,RSA,23.03.78,Pretoria,04.04.2003
3696,20.37,-0.6,Leo Bookman,USA,03.01.82,Austin,19.05.2003
3696,20.37,-2.3,Konstadínos Kedéris,GRE,11.07.73,Firenze,22.06.2003
3696,20.37,+2.0,Julian Golding,GBR,17.02.75,Birmingham,27.07.2003
3696,20.37,+0.1,Shawn Crawford,USA,14.01.78,Monaco,14.09.2003
3696,20.37,-0.4,Joshua J. Johnson,USA,10.05.76,Walnut,18.04.2004
3696,20.37,+0.3,Joshua J. Johnson,USA,10.05.76,Malmö,02.08.2004
3696,20.37,+0.2,Stéphane Buckland,MRI,13.01.77,Athínai,25.08.2004
3696,20.37,+1.3,Jeremy Wariner,USA,31.01.84,Arlington,01.04.2006
3696,20.37,+1.2,Rodney Martin,USA,22.12.82,Carson,21.05.2006
3696,20.37,+1.8,Ronald Pognon,FRA,16.11.82,Ciudad de Málaga,29.06.2006
3696,20.37,±0.0,Shingo Suetsugu,JPN,02.06.80,Kobe,01.07.2006
3696,20.37,+0.8,David Alerte,FRA,18.09.84,Tomblaine,22.07.2006
3696,20.37,0.5,Clement Campbell,JAM,19.12.75,Praha,13.06.2007
3696,20.37,+0.8,Brendan Christian,ANT,11.12.83,Rio de Janeiro,27.07.2007
3696,20.37,+1.8,Till Helmke,GER,06.05.84,Wetzlar,28.07.2007
3696,20.37,+1.3,Jeremy Wariner,USA,31.01.84,Arlington,29.03.2008
3696,20.37,+1.0,Chris Berrian,USA,17.04.83,Berkeley,26.04.2008
3696,20.37,+1.2,Jordan Boase,USA,10.10.85,Pullman,03.05.2008
3696,20.37A,+0.7,Jeremy Dodson,USA,30.08.87,Boulder,18.05.2008
3696,20.37,-0.4,Paul Hession,IRL,27.01.83,London,26.07.2008
3696,20.37,+0.2,Stéphane Buckland,MRI,13.01.77,Beijing,18.08.2008
3696,20.37,Lionel,Larry,USA,14.09.86,Walnut,18.04.2009
3696,20.37,-0.4,Brian Dzingai,ZIM,29.04.81,Osaka,09.05.2009
3696,20.37,+1.6,Brian Dzingai,ZIM,29.04.81,Ciudad de Málaga,27.06.2009
3696,20.37,+0.4,Trell Kimmons,USA,13.07.85,Eugene,28.06.2009
3696,20.37,-0.2,Toby Sandeman,GBR,02.03.88,Kaunas,18.07.2009
3696,20.37,-0.2,Shawn Crawford,USA,14.01.78,Berlin,18.08.2009
3696,20.37,-0.2,Ben Youssef Meité,CIV,11.11.86,Beyrouth,05.10.2009
3696,20.37,-0.8,Christophe Lemaitre,FRA,11.06.90,Barcelona,30.07.2010
3696,20.37,+0.4,Marvin Anderson,JAM,12.05.82,Kingston,26.06.2011
3696,20.37,-0.7,Walter Dix,USA,31.01.86,Daegu,02.09.2011
3696,20.37A,-1.0,Roberto Skyers,CUB,12.11.91,Guadalajara,27.10.2011
3696,20.37,+1.2,Nesta Carter,JAM,11.10.85,Kingston,30.06.2012
3696,20.37,+0.8,Bruno de Barros,BRA,07.01.87,São Paulo,01.07.2012
3696,20.37,-0.6,Alex Quiñonez,ECU,11.08.89,London,08.08.2012
3696,20.37,+0.9,Bryshon Nellum,USA,01.05.89,Fayetteville,27.04.2013
3696,20.37,-1.1,Isiah Young,USA,05.01.90,Des Moines,23.06.2013
3696,20.37,+1.6,Calesio Newman,USA,20.08.86,Des Moines,23.06.2013
3696,20.37,+1.8,Mosito Lehata,LES,08.04.89,Sollentuna,27.06.2013
3696,20.37,+0.3,Alonso Edward,PAN,08.12.89,Luzern,17.07.2013
3696,20.37,-0.4,Curtis Mitchell,USA,11.03.89,Moskva,16.08.2013
3696,20.37,-0.2,Churandy Martina,NED,03.07.84,Moskva,16.08.2013
3696,20.37,±0.0,Jaysuma Saidy Ndure,NOR,01.01.84,Moskva,17.08.2013
3696,20.37,+0.6,Jevaughn Minzie,JAM,20.07.95,Kingston,27.03.2014
3696,20.37,+1.2,Roberto Skyers,CUB,12.11.91,Port of Spain,02.05.2014
3696,20.37A,+1.6,Isaac Makwala,BOT,24.09.85,Gaborone,04.05.2014
3696,20.37,Brijesh,Lawrence,SKN,27.12.89,Arima,10.05.2014
3696,20.37,+1.6,Brijesh Lawrence,SKN,27.12.89,Basseterre,22.06.2014
3696,20.37,-0.5,Ryan Bailey,USA,13.04.89,Monaco,18.07.2014
3696,20.37,+1.9,Thomas Somers,GBR,28.04.97,Eugene,24.07.2014
3696,20.37,+0.5,Akani Simbine,RSA,21.09.93,Glasgow,31.07.2014
3696,20.37,-1.6,Churandy Martina,NED,03.07.84,Zürich,15.08.2014
3696,20.37,+0.2,Sergii Smelyk,UKR,19.04.87,Marrakesh,14.09.2014
3696,20.37A,-1.9,Yancarlos Martínez,DOM,08.08.92,Medellín,09.05.2015
3696,20.37A,-1.9,Bernardo Baloyes,COL,06.01.94,Medellín,09.05.2015
3696,20.37,+1.7,Darrel J Zahn,USA,31.01.93,East Lansing,17.05.2015
3696,20.37,-0.1,Churandy Martina,NED,03.07.84,Montverde,06.06.2015
3696,20.37,+0.9,Kenji Fujimitsu,JPN,01.05.86,Niigata,27.06.2015
3696,20.37,+1.8,Sean McLean,USA,23.03.92,Eugene,27.06.2015
3696,20.37A,+0.8,Yancarlos Martínez,DOM,08.08.92,"San José, CRC",07.08.2015
3696,20.37,-0.3,Reynier Mena,CUB,21.11.96,Beijing,25.08.2015
3696,20.37,+0.4,Akani Simbine,RSA,21.09.93,Beijing,26.08.2015
3696,20.37,-0.4,Wayde van Niekerk,RSA,15.07.92,Bruxelles,11.09.2015
3696,20.37,+1.0,Curtis Mitchell,USA,11.03.89,Norwalk,16.04.2016
3696,20.37A,+1.0,Elijah Hall-Thompson,USA,22.08.94,Levelland,19.05.2016
3696,20.37,-0.3,Adam Gemili,GBR,06.10.93,Bruxelles,19.06.2016
3696,20.37,-0.1,Daniel Talbot,GBR,01.05.91,Amsterdam,08.07.2016
3696,20.37,-0.3,Brendon Rodney,CAN,09.04.92,London,22.07.2016
3696,20.37,+1.2,Ramil Guliyev,TUR,29.05.90,Joensuu,30.07.2016
3696,20.37,-0.2,Yohan Blake,JAM,26.12.89,Rio de Janeiro,17.08.2016
3696,20.37,-0.4,Aaron Brown,CAN,27.05.92,Rio de Janeiro,17.08.2016
3696,20.37,+0.4,Solomon Bockarie,NED,18.05.87,Velenje,31.08.2016
3696,20.37,+0.1,Joseph Millar,NZL,24.09.92,Hamilton,19.03.2017
3696,20.37,+1.3,Dedric Dukes,USA,04.02.92,Saint-Martin,13.05.2017
3696,20.37,+1.5,Alex Wilson,SUI,19.09.90,Weinheim,27.05.2017
3696,20.37,+0.3,Burkheart Ellis Jr.,BAR,16.09.92,Bridgetown,25.06.2017
3696,20.37,±0.0,Nickel Ashmeade,JAM,07.04.90,Luzern,11.07.2017
3696,20.37,+0.6,Likoúrgos-Stéfanos Tsákonas,GRE,08.03.90,London,07.08.2017
3696,20.37,+1.0,Michael Norman,USA,03.12.97,Westwood,24.03.2018
3696,20.37,±0.0,Zharnel Hughes,GBR,13.07.95,Gold Coast,11.04.2018
3696,20.37,+1.3,Nethaneel Mitchell-Blake,GBR,02.04.94,Ad-Dawhah,04.05.2018
3696,20.37,+0.1,Jaron Flournoy,USA,24.11.96,Tampa,26.05.2018
3696,20.37,+1.2,Aleixo-Platini Menga,GER,29.09.87,Mannheim,24.06.2018
3696,20.37,+0.2,Nigel Ellis,JAM,08.08.97,Kingston,24.06.2018
3696,20.37,+0.7,Rasheed Dwyer,JAM,29.01.89,Barranquilla,31.07.2018
3696,20.37,+0.7,Leon Reid,IRL,26.07.94,Berlin,09.08.2018
3696,20.37,+1.7,Yang Chung-Han,TPE,01.01.97,Chiayi,01.05.2019
3696,20.37,+0.4,Akeem Sirleaf,LBR,10.03.97,Greensboro,04.05.2019
3696,20.37,-0.8,Courtney Lindsey,USA,18.11.98,Hobbs,18.05.2019
3696,20.37,±0.0,Clarence Munyai,RSA,20.02.98,Shanghai,18.05.2019
3696,20.37,+0.7,Oraine Palmer,JAM,31.08.95,Austin,05.06.2019
3696,20.37,+0.5,Just'n Thymes,USA,24.01.94,Long Beach,29.06.2019
3696,20.37,-0.3,Emmanuel Arowolo,NGR,08.07.97,Yaundé,20.07.2019
3696,20.37,+0.5,Taymir Burnet,NED,01.10.92,Ad-Dawhah,29.09.2019
3696,20.37,+1.0,Rasheed Dwyer,JAM,29.01.89,Ad-Dawhah,29.09.2019
3696,20.37,-0.1,Yohan Blake,JAM,26.12.89,Ad-Dawhah,30.09.2019
3696,20.37,+1.5,Reynier Mena,CUB,21.11.96,La Habana,21.03.2020
3696,20.37,+1.0,Cravont Charleston,USA,02.01.98,Raleigh,27.03.2021
3696,20.37,+1.6,Josephus Lyles,USA,22.07.98,Clermont,04.04.2021
3696,20.37,+0.6,Isaac Makwala,BOT,24.09.85,Hengelo,06.06.2021
3696,20.37,+0.1,Mouhamadou Fall,FRA,25.02.92,Genève,12.06.2021
3696,20.37,+0.3,Andrew Hudson,USA,14.12.96,Eugene,27.06.2021
3696,20.37,-0.6,Femi Ogunode,QAT,15.05.91,Tokyo,03.08.2021
3696,20.37A,+1.3,Tarsis Orogot,UGA,24.11.02,Nairobi,20.08.2021
3696,20.37,+1.6,Josephus Lyles,USA,22.07.98,Paris,28.08.2021
3696,20.37,+0.9,Daniel Stokes,MEX,20.08.97,Gainesville,15.04.2022
3696,20.37,+2.0,Joe Williams,USA,14.04.98,El Dorado,16.04.2022
3696,20.37,±0.0,Phooripol Bunson,THA,13.01.06,Hanoi,14.05.2022
3696,20.37,-0.3,Yupun Abeykoon,SRI,31.12.94,Grosseto,22.05.2022
3696,20.37,+1.1,Kendal Williams,USA,23.09.95,Eugene,25.06.2022
3696,20.37,+1.7,Elijah Morrow,USA,30.10.95,Eugene,26.06.2022
3696,20.37A,-0.3,Blessing Akwasi Afrifah,ISR,26.10.03,Cali,03.08.2022
3696,20.37,+1.9,Kenneth Bednarek,USA,14.10.98,Miramar,08.04.2023
3898,20.38A,-0.7,Tommie Smith,USA,12.06.44,Echo Summit,12.09.1968
3898,20.38y,±0.0,Mark Lutz,USA,23.12.51,Bakersfield,16.06.1973
3898,20.38,-0.1,Donald Quarrie,JAM,25.02.51,Stuttgart,26.08.1975
3898,20.38,+1.8,Pietro Mennea,ITA,28.06.52,Firenze,01.06.1977
3898,20.38,-0.7,Steve Riddick,USA,18.09.51,Nice,21.08.1977
3898,20.38,±0.0,James Sanford,USA,27.12.57,Kingston,12.05.1978
3898,20.38,Clancy,Edwards,USA,09.08.55,Lausanne,13.07.1978
3898,20.38,Clancy,Edwards,USA,09.08.55,Viareggio,09.08.1978
3898,20.38,+1.1,Silvio Leonard,CUB,20.09.55,London,23.08.1978
3898,20.38,Renaldo,Nehemiah,USA,24.03.59,Chapel Hill,20.04.1979
3898,20.38,+0.8,Pascal Barré,FRA,12.04.59,Genève,01.07.1979
3898,20.38,+0.8,Pietro Mennea,ITA,28.06.52,Torino,26.06.1980
3898,20.38,-1.4,Eric Brown,USA,12.01.60,Palo Alto,23.05.1981
3898,20.38,-1.2,Eric Brown,USA,12.01.60,Sacramento,21.06.1981
3898,20.38,+0.9,Kirk Baptiste,USA,20.06.63,Indianapolis,19.06.1983
3898,20.38,+1.5,Kirk Baptiste,USA,20.06.63,Indianapolis,19.06.1983
3898,20.38,-0.2,Dwayne Evans,USA,13.10.58,Lausanne,10.07.1984
3898,20.38,+0.5,Ralf Lübke,GER,17.06.65,Stuttgart,04.08.1985
3898,20.38,-0.4,Kirk Baptiste,USA,20.06.63,Bruxelles,30.08.1985
3898,20.38,±0.0,Floyd Heard,USA,24.03.66,Austin,03.05.1986
3898,20.38,+1.6,Roberto Hernández,CUB,06.03.67,La Habana,15.03.1987
3898,20.38,+1.4,Thomas Jefferson,USA,08.06.62,Durham,24.07.1987
3898,20.38,±0.0,Pierfrancesco Pavoni,ITA,21.02.63,Grosseto,10.08.1987
3898,20.38,+1.3,Calvin Smith,USA,08.01.61,Roma,01.09.1987
3898,20.38,+1.2,Robson Caetano da Silva,BRA,04.09.64,Roma,03.09.1987
3898,20.38,+0.4,Calvin Smith,USA,08.01.61,Sevilla,01.06.1988
3898,20.38,-0.6,Robson Caetano da Silva,BRA,04.09.64,Leverkusen,28.06.1988
3898,20.38,+1.5,Dennis Mitchell,USA,20.02.66,London,14.07.1989
3898,20.38,+0.3,Robson Caetano da Silva,BRA,04.09.64,Rieti,03.09.1989
3898,20.38,+1.9,Olapade Adeniken,NGR,19.08.69,Barcelona,10.09.1989
3898,20.38,+0.9,Frank Fredericks,NAM,02.10.67,Durham,01.06.1990
3898,20.38,+0.9,Danny Everett,USA,01.11.66,Norwalk,16.06.1990
3898,20.38,-0.2,Robson Caetano da Silva,BRA,04.09.64,Bruxelles,10.08.1990
3898,20.38,+0.9,Leroy Burrell,USA,21.02.67,Tokyo,26.08.1991
3898,20.38,+0.8,John Regis,GBR,13.10.66,Tokyo,26.08.1991
3898,20.38,+2.0,Rod Tolbert,USA,11.06.67,Modesto,16.05.1992
3898,20.38,-0.3,Carl Lewis,USA,01.07.61,New Orleans,26.06.1992
3898,20.38,+1.7,Floyd Heard,USA,24.03.66,Ingolstadt,19.07.1992
3898,20.38,+0.2,Michael Marsh,USA,04.08.67,Barcelona,03.08.1992
3898,20.38,-0.2,Linford Christie,GBR,02.04.60,Barcelona,05.08.1992
3898,20.38,-1.0,Michael Bates,USA,19.12.69,Barcelona,06.08.1992
3898,20.38,-0.8,Robson Caetano da Silva,BRA,04.09.64,São Paulo,16.05.1993
3898,20.38,+0.4,Vladislav Dologodin,UKR,23.02.72,Kyiv,16.05.1993
3898,20.38,-0.9,John Regis,GBR,13.10.66,Roma,27.06.1993
3898,20.38,Michael,Johnson,USA,13.09.67,New Delhi,14.09.1993
3898,20.38,+1.7,Antonio Pettigrew,USA,03.11.67,Durham,09.04.1994
3898,20.38,+1.0,Sebastián Keitel,CHI,14.02.73,Mar del Plata,21.03.1995
3898,20.38,+1.7,Cornelius Cavitt,USA,22.10.74,Natchitoches,18.05.1996
3898,20.38,+1.0,Patrick Stevens,BEL,31.01.68,Bratislava,29.05.1996
3898,20.38,+0.7,Frank Fredericks,NAM,02.10.67,Atlanta,31.07.1996
3898,20.38,+0.1,Steve Brimacombe,AUS,07.05.71,Atlanta,01.08.1996
3898,20.38,+0.5,Sebastián Keitel,CHI,14.02.73,Santiago de Chile,13.04.1997
3898,20.38,-0.3,Floyd Heard,USA,24.03.66,Indianapolis,14.06.1997
3898,20.38,-1.9,Frank Fredericks,NAM,02.10.67,Paris,25.06.1997
3898,20.38,+1.9,Iván García,CUB,29.02.72,San Juan,28.06.1997
3898,20.38,+0.2,Floyd Heard,USA,24.03.66,Linz,09.07.1997
3898,20.38,+0.7,Rohsaan Griffin,USA,21.02.74,Stuttgart,13.07.1997
3898,20.38,+0.4,Kevin Little,USA,03.04.68,Athínai,06.08.1997
3898,20.38,±0.0,Julian Golding,GBR,17.02.75,La Chaux-de-Fonds,24.08.1997
3898,20.38,+0.8,Geóryios Panayiotópoulos,GRE,12.08.69,Berlin,26.08.1997
3898,20.38,-2.5,Obadele Thompson,BAR,30.03.76,Des Moines,25.04.1998
3898,20.38,+1.0,Doug Walker,GBR,28.07.73,Sheffield,02.08.1998
3898,20.38A,+1.3,Gentry Bradley,USA,19.01.74,Johannesburg,13.09.1998
3898,20.38,+1.9,Milton Mallard,USA,24.11.73,Fort-de-France,08.05.1999
3898,20.38,+0.7,Obadele Thompson,BAR,30.03.76,Oslo,30.06.1999
3898,20.38,±0.0,Tony McCall,USA,16.06.74,Saint-Denis,03.07.1999
3898,20.38,-0.1,Claudinei Quirino da Silva,BRA,19.11.70,Sevilla,24.08.1999
3898,20.38,+0.2,Kevin Little,USA,03.04.68,Sevilla,24.08.1999
3898,20.38,+1.7,Iván García,CUB,29.02.72,Sevilla,25.08.1999
3898,20.38,+0.4,Coby Miller,USA,19.10.76,Durham,31.05.2000
3898,20.38,+0.5,Shawn Crawford,USA,14.01.78,Durham,02.06.2000
3898,20.38,-0.6,Claudinei Quirino da Silva,BRA,19.11.70,Athínai,28.06.2000
3898,20.38,-0.2,Leonard Scott,USA,19.01.80,Knoxville,13.04.2001
3898,20.38,+0.7,Marco Torrieri,ITA,14.05.78,Edmonton,08.08.2001
3898,20.38,+0.1,Marlon Devonish,GBR,01.06.76,Edmonton,09.08.2001
3898,20.38,-0.2,Christopher Williams,JAM,15.03.72,Brisbane,06.09.2001
3898,20.38,±0.0,Leonard Scott,USA,19.01.80,Starkville,10.05.2002
3898,20.38,+1.5,Leonard Scott,USA,19.01.80,Starkville,12.05.2002
3898,20.38,+0.4,Marlon Devonish,GBR,01.06.76,Rieti,08.09.2002
3898,20.38,Shingo,Suetsugu,JPN,02.06.80,Busan,10.10.2002
3898,20.38,+1.4,John Capel,USA,27.10.78,Portland,17.05.2003
3898,20.38,+1.4,Darvis Patton,USA,04.12.77,Portland,17.05.2003
3898,20.38,+0.8,Frank Fredericks,NAM,02.10.67,Linz,31.07.2003
3898,20.38,+0.7,Stéphane Buckland,MRI,13.01.77,Saint-Denis,27.08.2003
3898,20.38,+0.1,Shingo Suetsugu,JPN,02.06.80,Saint-Denis,29.08.2003
3898,20.38,+0.3,LaShawn Merritt,USA,27.06.86,Knoxville,16.04.2005
3898,20.38,±0.0,Wallace Spearmon,USA,24.12.84,Bloomington,28.05.2005
3898,20.38,-1.6,Tyson Gay,USA,09.08.82,Carson,25.06.2005
3898,20.38,+0.2,Leonard Scott,USA,19.01.80,Réthymno,10.07.2005
3898,20.38,+1.0,Ronald Pognon,FRA,16.11.82,Angers,16.07.2005
3898,20.38,+0.7,Aaron Armstrong,TTO,14.10.77,Linz,23.08.2005
3898,20.38,+0.2,Rodney Martin,USA,22.12.82,Villeneuve d'Ascq,09.06.2006
3898,20.38,+1.5,Francis Obikwelu,POR,22.11.78,Thessaloníki,18.06.2006
3898,20.38,+1.1,Johan Wissman,SWE,02.12.82,Göteborg,10.08.2006
3898,20.38,+1.6,Johan Wissman,SWE,02.12.82,Göteborg,10.08.2006
3898,20.38,-0.9,Christopher Williams,JAM,15.03.72,Rieti,27.08.2006
3898,20.38,-0.4,LaShawn Merritt,USA,27.06.86,Melbourne,02.03.2007
3898,20.38,+1.3,Charles Clark,USA,10.08.87,Sacramento,07.06.2007
3898,20.38,+0.6,Brian Dzingai,ZIM,29.04.81,Bydgoszcz,10.06.2007
3898,20.38,+0.8,Marvin Anderson,JAM,12.05.82,Rio de Janeiro,27.07.2007
3898,20.38,+0.9,Francis Obikwelu,POR,22.11.78,Osaka,28.08.2007
3898,20.38,+0.9,Nesta Carter,JAM,11.10.85,Kingston,22.03.2008
3898,20.38,+0.1,Paul Hession,IRL,27.01.83,Beijing,19.08.2008
3898,20.38,+0.2,Brian Dzingai,ZIM,29.04.81,Shanghai,20.09.2008
3898,20.38,+0.5,Roberto Skyers,CUB,12.11.91,Kingston,18.04.2009
3898,20.38,-0.4,Andrew Hinds,BAR,25.04.84,Bridgetown,21.06.2009
3898,20.38,+1.4,Jeffrey Lawal-Balogun,GBR,02.07.86,La Chaux-de-Fonds,28.06.2009
3898,20.38,-0.7,Wallace Spearmon,USA,24.12.84,Atlanta,15.05.2010
3898,20.38,+1.2,Kenji Fujimitsu,JPN,01.05.86,Marugame,05.06.2010
3898,20.38,+1.0,Martial Mbandjock,FRA,14.10.85,Tomblaine,25.06.2010
3898,20.38,+0.6,Sebastian Ernst,GER,11.10.84,Mannheim,04.07.2010
3898,20.38,-0.8,Christian Malcolm,GBR,03.06.79,Barcelona,30.07.2010
3898,20.38,+0.4,Xavier Carter,USA,08.12.85,Zürich,19.08.2010
3898,20.38,-0.3,Yohan Blake,JAM,26.12.89,Ostrava,31.05.2011
3898,20.38,±0.0,Churandy Martina,NED,03.07.84,Amsterdam,31.07.2011
3898,20.38A,-1.0,Lansford Spence,JAM,15.12.82,Guadalajara,27.10.2011
3898,20.38A,-1.3,Simon Magakwe,RSA,14.05.86,Potchefstroom,24.03.2012
3898,20.38,+1.0,Julian Forte,JAM,07.01.93,Kingston,17.06.2012
3898,20.38,+1.6,Isiah Young,USA,05.01.90,Eugene,29.06.2012
3898,20.38,±0.0,Yohan Blake,JAM,26.12.89,London,07.08.2012
3898,20.38,+1.1,Adam Gemili,GBR,06.10.93,Derby,09.09.2012
3898,20.38,-0.4,Michael Mathieu,BAH,24.06.84,Uberlândia,16.05.2013
3898,20.38,+1.2,Aaron Ernest,USA,08.11.93,Greensboro,25.05.2013
3898,20.38,+0.9,Alonso Edward,PAN,08.12.89,New York City,25.05.2013
3898,20.38,+1.2,Ameer Webb,USA,19.03.91,Austin,29.03.2014
3898,20.38,+1.6,Kemarley Brown,JAM,20.07.92,Walnut,18.04.2014
3898,20.38A,+0.2,Wayde van Niekerk,RSA,15.07.92,Pretoria,26.04.2014
3898,20.38,+1.8,Jorge Henrique da Costa,Vides,BRA,1 São Paulo,04.05.2014
3898,20.38,-0.2,Femi Ogunode,QAT,15.05.91,Ad-Dawhah,09.05.2014
3898,20.38,+0.5,Gil Roberts,USA,15.03.89,Eagle Rock,10.05.2014
3898,20.38,+0.5,Andre De Grasse,CAN,10.11.94,Mesa,17.05.2014
3898,20.38,+0.5,Aaron Ernest,USA,08.11.93,Jacksonville,31.05.2014
