Place,Time,Wind,Athlete,Country,Date of Birth,City,Event Date
2416,11.08,+1.0,Torri Edwards,USA,31.01.77,Roma,30.06.2000
2416,11.08,-1.3,Sevatheda Fynes,BAH,17.10.74,Bruxelles,25.08.2000
2416,11.08,+0.3,Merlene Ottey,JAM,10.05.60,Sydney,22.09.2000
2416,11.08,+0.3,Zhanna Block,UKR,06.07.72,Sydney,22.09.2000
2416,11.08,+0.5,Chryste Gaines,USA,14.09.70,Saint-Denis,06.07.2001
2416,11.08,-0.1,Chryste Gaines,USA,14.09.70,Oslo,13.07.2001
2416,11.08,+0.8,Chandra Sturrup,BAH,12.09.71,Edmonton,05.08.2001
2416,11.08,-1.0,Ekateríni Thánou,GRE,01.02.75,Zürich,17.08.2001
2416,11.08,+0.6,Endurance Ojokolo,NGR,29.09.75,Rieti,02.09.2001
2416,11.08,Chandra,Sturrup,BAH,12.09.71,Port of Spain,04.05.2002
2416,11.08,+0.3,Debbie Ferguson-McKenzie,BAH,16.01.76,Monaco,19.07.2002
2416,11.08,-0.9,Zhanna Block,UKR,06.07.72,Thessaloníki,24.07.2002
2416,11.08,+0.3,Debbie Ferguson-McKenzie,BAH,16.01.76,Manchester,27.07.2002
2416,11.08,+1.5,Susanthika Jayasinghe,SRI,17.12.75,Manchester,27.07.2002
2416,11.08,+0.7,LaTasha Colander,USA,23.08.76,Eugene,24.05.2003
2416,11.08,+0.9,Christine Arron,FRA,13.09.73,Villeneuve d'Ascq,15.06.2003
2416,11.08,+0.4,Aleen Bailey,JAM,25.11.80,Kingston,20.06.2003
2416,11.08,+0.3,Debbie Ferguson-McKenzie,BAH,16.01.76,Oslo,27.06.2003
2416,11.08,±0.0,Chryste Gaines,USA,14.09.70,Réthymno,06.07.2003
2416,11.08,-0.1,Muriel Hurtis,FRA,25.03.79,Zürich,15.08.2003
2416,11.08,-0.1,Zhanna Block,UKR,06.07.72,Saint-Denis,23.08.2003
2416,11.08,±0.0,Torri Edwards,USA,31.01.77,Saint-Denis,23.08.2003
2416,11.08,+0.1,Chandra Sturrup,BAH,12.09.71,Saint-Denis,23.08.2003
2416,11.08,-0.1,Christine Arron,FRA,13.09.73,Saint-Denis,23.08.2003
2416,11.08,-0.4,Ekateríni Thánou,GRE,01.02.75,Saint-Denis,24.08.2003
2416,11.08,+0.7,Christine Arron,FRA,13.09.73,Sainte Anne,20.05.2004
2416,11.08,+0.1,Aleen Bailey,JAM,25.11.80,Bruxelles,03.09.2004
2416,11.08,+0.8,Lauryn Williams,USA,11.09.83,Kingston,07.05.2005
2416,11.08,+0.4,Me'Lisa Barber,USA,04.10.80,Helsinki,08.08.2005
2416,11.08,+0.4,Yuliya Nesterenko,BLR,15.06.79,Zürich,19.08.2005
2416,11.08,+0.7,Me'Lisa Barber,USA,04.10.80,Yokohama,19.09.2005
2416,11.08,+1.4,Kelly-Ann Baptiste,TTO,14.10.86,Fayetteville,14.05.2006
2416,11.08,+1.4,Torri Edwards,USA,31.01.77,Eugene,28.05.2006
2416,11.08,+0.7,Sherone Simpson,JAM,12.08.84,Kingston,24.06.2006
2416,11.08,+1.0,Cydonie Mothersill,CAY,19.03.78,Salamanca,05.07.2006
2416,11.08,+0.3,Me'Lisa Barber,USA,04.10.80,Roma,14.07.2006
2416,11.08,+1.6,Marshevet Hooker,USA,25.09.84,Kingston,05.05.2007
2416,11.08,-0.2,Veronica Campbell-Brown,JAM,16.05.82,Osaka,26.08.2007
2416,11.08,-0.1,Carmelita Jeter,USA,24.11.79,Osaka,27.08.2007
2416,11.08,-0.2,Christine Arron,FRA,13.09.73,Osaka,27.08.2007
2416,11.08,+0.7,Alexis Weatherspoon,USA,27.07.83,Eugene,27.06.2008
2416,11.08,-0.1,Sherone Simpson,JAM,12.08.84,Kingston,28.06.2008
2416,11.08,+1.0,Mechelle Lewis,USA,20.09.80,Eugene,28.06.2008
2416,11.08,+0.2,Damola Osayomi,NGR,26.07.86,Abuja,02.07.2008
2416,11.08,+0.2,Damola Osayomi,NGR,26.07.86,Abuja,02.07.2008
2416,11.08,-0.7,Carmelita Jeter,USA,24.11.79,Monaco,29.07.2008
2416,11.08,+0.1,Muna Lee,USA,30.10.81,Beijing,16.08.2008
2416,11.08,+0.6,Chandra Sturrup,BAH,12.09.71,Roma,10.07.2009
2416,11.08,+1.3,Allyson Felix,USA,18.11.85,Réthymno,20.07.2009
2416,11.08,+0.1,Debbie Ferguson-McKenzie,BAH,16.01.76,Berlin,16.08.2009
2416,11.08,+0.4,Sherri-Ann Brooks,JAM,11.02.83,Baie-Mahault,01.05.2010
2416,11.08,-1.5,Carmelita Jeter,USA,24.11.79,Gateshead,10.07.2010
2416,11.08,+1.4,Sherone Simpson,JAM,12.08.84,Nottwil,08.08.2010
2416,11.08,+1.5,Ivet Lalova-Collio,BUL,18.05.84,Izmir,21.05.2011
2416,11.08,+2.0,Blessing Okagbare,NGR,09.10.88,Eugene,04.06.2011
2416,11.08,+1.5,Candyce McGrone,USA,24.03.89,Des Moines,10.06.2011
2416,11.08,+0.4,Shalonda Solomon,USA,19.12.85,Bruxelles,16.09.2011
2416,11.08,+1.2,Oleysa Povh,UKR,18.10.87,Yalta,04.06.2012
2416,11.08,±0.0,Carrie Russel,JAM,18.10.90,Kingston,04.05.2013
2416,11.08,+0.1,Carmelita Jeter,USA,24.11.79,Shanghai,18.05.2013
2416,11.08,+0.9,Kimberlyn Duncan,USA,02.08.91,Eugene,07.06.2013
2416,11.08,+0.7,Kerron Stewart,JAM,16.04.84,London,27.07.2013
2416,11.08,+1.1,English Gardner,USA,22.04.92,London,27.07.2013
2416,11.08,-0.6,Ana Cláudia Lemos Silva,BRA,06.11.88,Moskva,11.08.2013
2416,11.08,-0.4,Blessing Okagbare,NGR,09.10.88,Moskva,12.08.2013
2416,11.08,-0.4,Octavious Freeman,USA,20.04.92,Moskva,12.08.2013
2416,11.08,+0.5,Kerron Stewart,JAM,16.04.84,Roma,05.06.2014
2416,11.08,+1.1,Schillonie Calvert,JAM,27.07.88,Kingston,27.06.2014
2416,11.08,+1.2,Barbara Pierre,USA,28.04.87,Naimette-Xhovémont,16.07.2014
2416,11.08,+0.1,Schillonie Calvert,JAM,27.07.88,Glasgow,28.07.2014
2416,11.08,+0.6,Dafne Schippers,NED,15.06.92,Zürich,13.08.2014
2416,11.08,-1.5,Veronica Campbell-Brown,JAM,16.05.82,Marrakesh,13.09.2014
2416,11.08,+0.2,Rosângela Santos,BRA,20.12.90,São Bernardo do Campo,14.05.2015
2416,11.08,+1.2,Ruddy Zang Milama,GAB,06.06.87,Greensboro,17.05.2015
2416,11.08,+1.7,Kelly-Ann Baptiste,TTO,14.10.86,Eugene,30.05.2015
2416,11.08,+1.8,Aaliyah Brown,USA,06.01.95,Eugene,11.06.2015
2416,11.08,-0.6,Veronica Campbell-Brown,JAM,16.05.82,Oslo,11.06.2015
2416,11.08,+0.4,Samantha Henry-Robinson,JAM,25.09.88,New York City,13.06.2015
2416,11.08,+1.2,Dezerea Bryant,USA,27.04.93,Eugene,26.06.2015
2416,11.08,+0.5,Dina Asher-Smith,GBR,04.12.95,Birmingham,05.07.2015
2416,11.08,+1.7,Tiffany Townsend,USA,24.06.89,Madrid,11.07.2015
2416,11.08A,±0.0,Candace Hill,USA,11.02.99,Cali,16.07.2015
2416,11.08,+1.6,Rosângela Santos,BRA,20.12.90,Toronto,21.07.2015
2416,11.08,+0.1,Murielle Ahouré-Demps,CIV,23.08.87,London,25.07.2015
2416,11.08A,+1.2,Barbara Pierre,USA,28.04.87,"San José, CRC",07.08.2015
2416,11.08,-1.3,Natasha Morrison,JAM,17.11.92,Beijing,23.08.2015
2416,11.08,+1.3,Hannah Cunliffe,USA,09.01.96,Seattle,14.05.2016
2416,11.08,±0.0,Hannah Cunliffe,USA,09.01.96,Seattle,15.05.2016
2416,11.08,+0.8,Dina Asher-Smith,GBR,04.12.95,Birmingham,05.06.2016
2416,11.08,+1.8,Murielle Ahouré-Demps,CIV,23.08.87,Durban,22.06.2016
2416,11.08,+0.2,Desirèe Henry,GBR,26.08.95,London,23.07.2016
2416,11.08,+0.3,Desirèe Henry,GBR,26.08.95,Rio de Janeiro,12.08.2016
2416,11.08,+0.8,Tianna Bartoletta,USA,30.08.85,Azusa,14.04.2017
2416,11.08,+1.8,Ariana Washington,USA,04.09.96,Austin,26.05.2017
2416,11.08,-1.3,Dafne Schippers,NED,15.06.92,Hengelo,11.06.2017
2416,11.08,+0.3,Deajah Stevens,USA,19.05.95,Sacramento,23.06.2017
2416,11.08,+0.1,Mujinga Kambundji,SUI,17.06.92,Zürich,21.07.2017
2416,11.08,±0.0,Dafne Schippers,NED,15.06.92,London,05.08.2017
2416,11.08,+0.2,Blessing Okagbare,NGR,09.10.88,London,06.08.2017
2416,11.08,-1.2,Jura Levy,JAM,04.11.90,Birmingham,20.08.2017
2416,11.08A,+1.7,Carina Horn,RSA,09.03.89,Pretoria,16.03.2018
2416,11.08,+1.5,Ariana Washington,USA,04.09.96,Eugene,07.06.2018
2416,11.08,+1.5,Twanisha Terry,USA,24.01.99,Eugene,07.06.2018
2416,11.08,+1.6,Dezerea Bryant,USA,27.04.93,Montverde,09.06.2018
2416,11.08,-0.5,Dina Asher-Smith,GBR,04.12.95,Zürich,30.08.2018
2416,11.08,-0.3,Marie-Josée Ta Lou,CIV,18.11.88,Berlin,02.09.2018
2416,11.08,+0.6,Twanisha Terry,USA,24.01.99,Austin,06.06.2019
2416,11.08,+0.3,Shelly-Ann Fraser-Pryce,JAM,27.12.86,Kingston,20.06.2019
2416,11.08,+1.0,Caitland Smith,USA,24.03.96,Montverde,06.07.2019
2416,11.08,+0.4,Ivet Lalova-Collio,BUL,18.05.84,Madrid,25.08.2019
2416,11.08,+2.0,Twanisha Terry,USA,24.01.99,Gainesville,03.04.2021
2416,11.08,+1.8,Natalliah Whyte,JAM,09.08.97,Clermont,02.05.2021
2416,11.08,+1.8,Morolake Akinosun,USA,17.05.94,Walnut,09.05.2021
2416,11.08,-1.2,Javianne Oliver,USA,26.12.94,Walnut,09.05.2021
2416,11.08,-1.6,Daryll Neita,GBR,29.08.96,Marseille,09.06.2021
2416,11.08,-0.4,Alexandra Burghardt,GER,28.04.94,Tokyo,30.07.2021
2416,11.08,-0.2,Javianne Oliver,USA,26.12.94,Tokyo,31.07.2021
2416,11.08,+0.4,Mujinga Kambundji,SUI,17.06.92,Chorzów,05.09.2021
2416,11.08,+0.5,Aleia Hobbs,USA,24.02.96,Baton Rouge,09.04.2022
2416,11.08,+1.6,Morolake Akinosun,USA,17.05.94,Walnut,16.04.2022
2416,11.08,+1.8,Melissa Jefferson,USA,21.02.01,Columbia,23.04.2022
2416,11.08,+1.3,Melissa Jefferson,USA,21.02.01,Jacksonville,30.04.2022
2416,11.08,-0.8,Shania Collins,USA,14.11.96,Ponce,12.05.2022
2416,11.08,-0.8,Tamari Davis,USA,15.02.03,Ponce,12.05.2022
2416,11.08,+0.2,Favour Ofili,NGR,31.12.02,Bloomington,26.05.2022
2416,11.08,+1.3,Grace Nwokocha,NGR,07.04.01,Bloomington,26.05.2022
2416,11.08,-0.4,Ewa Swoboda,POL,26.07.97,Chorzów,05.06.2022
2416,11.08,+0.1,Gina Bass,GAM,03.05.95,Saint Pierre,08.06.2022
2416,11.08,+0.4,Joella Lloyd,ANT,04.12.02,Eugene,09.06.2022
2416,11.08,+0.2,Abby Steiner,USA,24.11.99,Eugene,11.06.2022
2416,11.08,+0.9,Kayla White,USA,24.09.96,Eugene,23.06.2022
2416,11.08,+0.7,Zoe Hobbs,NZL,11.09.97,Eugene,16.07.2022
2416,11.08,+0.7,Anthonique Strachan,BAH,22.08.93,Eugene,16.07.2022
2416,11.08,-0.2,Ewa Swoboda,POL,26.07.97,Eugene,17.07.2022
2416,11.08,+1.3,English Gardner,USA,22.04.92,Pápa,06.09.2022
2416,11.08,+1.6,Maia McCoy,USA,09.12.96,Gainesville,15.04.2023
2416,11.08,+1.5,Jacious Sears,USA,14.08.01,Baton Rouge,29.04.2023
2416,11.08,+0.9,Zoe Hobbs,NZL,11.09.97,Ad-Dawhah,05.05.2023
2416,11.08,+1.8,Jacious Sears,USA,14.08.01,Baton Rouge,12.05.2023
2416,11.08,+1.8,Leah Bertrand,TTO,26.07.02,Bloomington,13.05.2023
2416,11.08,+1.9,Leah Bertrand,TTO,26.07.02,Jacksonville,25.05.2023
2416,11.08,+1.8,Yunisleidy García,CUB,11.08.99,Fort-de-France,27.05.2023
2416,11.08,+0.2,Alana Reid,JAM,20.01.05,Westwood,27.05.2023
2416,11.08,+0.1,Kaila Jackson,USA,30.06.04,Austin,08.06.2023
2625,11.09,-0.2,Marlies Göhr,GDR,21.03.58,Stuttgart,22.08.1978
2625,11.09,+1.4,Evelyn Ashford,USA,15.04.57,San Juan,07.07.1979
2625,11.09,-0.4,Marlies Göhr,GDR,21.03.58,Karl-Marx-Stadt,10.08.1979
2625,11.09,+0.5,Romy Müller,GDR,26.07.58,Moskva,25.07.1980
2625,11.09,+1.7,Jarmila Kratochvílová,CZE,26.01.51,Bratislava,06.06.1981
2625,11.09,+0.4,Marlies Göhr,GDR,21.03.58,Erfurt,01.08.1981
2625,11.09,-0.2,Marlies Göhr,GDR,21.03.58,Bratislava,03.06.1983
2625,11.09,+1.7,Nadezhda Georgieva,BUL,02.09.61,Sofia,04.06.1983
2625,11.09,+0.1,Merlene Ottey,JAM,10.05.60,Berlin,17.08.1983
2625,11.09,+1.1,Lyudmila Kondratyeva,RUS,11.04.58,Kyiv,21.06.1984
2625,11.09,+1.6,Lyudmila Kondratyeva,RUS,11.04.58,Roma,31.08.1984
2625,11.09,-0.1,Merlene Ottey,JAM,10.05.60,Zürich,21.08.1985
2625,11.09,-0.6,Jeanette Bolden,USA,26.01.60,Zürich,21.08.1985
2625,11.09,-1.4,Marlies Göhr,GDR,21.03.58,Zürich,21.08.1985
2625,11.09,+0.4,Merlene Ottey,JAM,10.05.60,Roma,07.09.1985
2625,11.09,-1.3,Silke Möller,GER,20.06.64,Neubrandenburg,06.06.1986
2625,11.09,-1.4,Irina Slyusar,UKR,19.03.63,Leningrad,07.06.1986
2625,11.09,+1.4,Evelyn Ashford,USA,15.04.57,Birmingham,19.07.1986
2625,11.09,±0.0,Evelyn Ashford,USA,15.04.57,Houston,03.08.1986
2625,11.09,+0.8,Silke Möller,GER,20.06.64,Stuttgart,27.08.1986
2625,11.09,-0.6,Nadezhda Georgieva,BUL,02.09.61,Moskva,07.06.1987
2625,11.09,+0.4,Nadezhda Georgieva,BUL,02.09.61,Praha,23.06.1987
2625,11.09A,+1.8,Sheila Echols,USA,02.10.64,San José,27.06.1987
2625,11.09,+0.9,Gwen Torrence,USA,12.06.65,Zagreb,14.07.1987
2625,11.09,+0.8,Sheila Echols,USA,02.10.64,Durham,26.07.1987
2625,11.09,-1.2,Gail Devers,USA,19.11.66,Zürich,19.08.1987
2625,11.09,-0.8,Silke Möller,GER,20.06.64,Potsdam,20.08.1987
2625,11.09,+0.6,Kerstin Behrendt,GER,02.09.67,Potsdam,20.08.1987
2625,11.09,-0.4,Sheila Echols,USA,02.10.64,Berlin,21.08.1987
2625,11.09,+0.7,Alice Brown,USA,20.09.60,Berlin,21.08.1987
2625,11.09,-0.5,Anelia Nuneva,BUL,30.06.62,Roma,30.08.1987
2625,11.09,-1.2,Merlene Ottey,JAM,10.05.60,Bruxelles,11.09.1987
2625,11.09,Mary,Onyali,NGR,03.02.68,Bauchi,02.07.1988
2625,11.09,+1.1,Anelia Nuneva,BUL,30.06.62,Seoul,24.09.1988
2625,11.09A,+1.2,Evette de Klerk,RSA,21.08.65,Pretoria,29.04.1989
2625,11.09,+1.7,Merlene Ottey,JAM,10.05.60,Budapest,08.08.1989
2625,11.09,+1.2,Evelyn Ashford,USA,15.04.57,Hamamatsu,13.05.1990
2625,11.09,+1.5,Carlette Guidry,USA,04.09.68,Norwalk,14.06.1990
2625,11.09,-0.9,Katrin Krabbe,GER,22.11.69,Rostock,23.06.1990
2625,11.09,+1.0,Mary Onyali,NGR,03.02.68,Villeneuve d'Ascq,29.06.1990
2625,11.09,+1.3,Laurence Bily,FRA,05.05.63,Monaco,12.08.1990
2625,11.09,+1.0,Katrin Krabbe,GER,22.11.69,Duisburg,12.06.1991
2625,11.09,+0.7,Heike Drechsler,GER,16.12.64,Duisburg,12.06.1991
2625,11.09,+0.2,Carlette Guidry,USA,04.09.68,Berlin,23.06.1991
2625,11.09,+0.4,Mary Onyali,NGR,03.02.68,New York City,20.07.1991
2625,11.09,-0.2,Mary Onyali,NGR,03.02.68,Lagos,02.08.1991
2625,11.09,-0.5,Evelyn Ashford,USA,15.04.57,Tokyo,26.08.1991
2625,11.09,-1.8,Gwen Torrence,USA,12.06.65,New Orleans,20.06.1992
2625,11.09,-1.8,Carlette Guidry,USA,04.09.68,New Orleans,20.06.1992
2625,11.09,+1.8,Marina Trandenkova,RUS,07.01.67,Moskva,22.06.1992
2625,11.09,+0.1,Merlene Ottey,JAM,10.05.60,Jena,13.06.1993
2625,11.09,+1.5,Zhanna Block,UKR,06.07.72,Lausanne,07.07.1993
2625,11.09,-0.6,Irina Privalova,RUS,12.11.68,Monaco,07.08.1993
2625,11.09,-0.5,Irina Privalova,RUS,12.11.68,Berlin,27.08.1993
2625,11.09,-0.4,Irina Privalova,RUS,12.11.68,London,10.09.1993
2625,11.09,+1.2,Holli Hyche,USA,06.09.71,Boise,02.06.1994
2625,11.09,-2.7,Gwen Torrence,USA,12.06.65,Göteborg,24.08.1994
2625,11.09,+1.2,Sheila Echols,USA,02.10.64,Baton Rouge,13.05.1995
2625,11.09,+0.4,Zhanna Block,UKR,06.07.72,Kyiv,12.06.1995
2625,11.09,+0.8,Juliet Cuthbert,JAM,09.04.64,Göteborg,05.08.1995
2625,11.09,-0.7,Carlette Guidry,USA,04.09.68,Göteborg,06.08.1995
2625,11.09,+1.4,Zhanna Block,UKR,06.07.72,Göteborg,06.08.1995
2625,11.09,+1.4,Ekateríni Thánou,GRE,01.02.75,Göteborg,06.08.1995
2625,11.09,-0.5,Mary Onyali,NGR,03.02.68,Bruxelles,23.08.1996
2625,11.09,+1.8,Sevatheda Fynes,BAH,17.10.74,Champaign,25.05.1997
2625,11.09,-0.7,Marion Jones,USA,12.10.75,Athínai,02.08.1997
2625,11.09,±0.0,Pei Fang,CHN,01.02.72,Shanghai,17.10.1997
2625,11.09,+0.6,Inger Miller,USA,12.06.72,Rio de Janeiro,03.05.1998
2625,11.09,+0.1,Chandra Sturrup,BAH,12.09.71,Chengdu,12.05.1998
2625,11.09,+1.9,Sevatheda Fynes,BAH,17.10.74,Nassau,20.06.1998
2625,11.09,+0.4,Sevatheda Fynes,BAH,17.10.74,Nice,16.07.1998
2625,11.09,-0.8,Zhanna Block,UKR,06.07.72,Uniondale,19.07.1998
2625,11.09,-0.8,Sevatheda Fynes,BAH,17.10.74,Bruxelles,28.08.1998
2625,11.09A,-0.6,Debbie Ferguson-McKenzie,BAH,16.01.76,El Paso,10.04.1999
2625,11.09A,+0.9,Liliana Allen,MEX,24.05.70,Ciudad de México,19.06.1999
2625,11.09,+1.0,Chandra Sturrup,BAH,12.09.71,Luzern,05.07.1999
2625,11.09,-0.5,Philomina Mensah,CAN,11.05.75,Sevilla,21.08.1999
2625,11.09,-0.3,Mercy Nku,NGR,17.07.76,Sevilla,21.08.1999
2625,11.09,+0.7,Inger Miller,USA,12.06.72,Modesto,13.05.2000
2625,11.09,+1.3,Sevatheda Fynes,BAH,17.10.74,Haniá,14.06.2000
2625,11.09,±0.0,Chandra Sturrup,BAH,12.09.71,Raleigh,17.06.2000
2625,11.09,-0.4,Zhanna Block,UKR,06.07.72,Saint-Denis,23.06.2000
2625,11.09,+1.1,Merlene Ottey,JAM,10.05.60,Kingston,20.07.2000
2625,11.09,+1.1,Torri Edwards,USA,31.01.77,London,05.08.2000
2625,11.09,+1.6,Chryste Gaines,USA,14.09.70,Ad-Dawhah,05.10.2000
2625,11.09,-0.8,Marina Kislova,RUS,07.02.78,Haniá,04.06.2001
2625,11.09,+0.2,Ekateríni Thánou,GRE,01.02.75,Athínai,16.06.2001
2625,11.09,+0.6,Natasha Mayers,VIN,10.03.79,Walnut,21.04.2002
2625,11.09,+0.9,Mercy Nku,NGR,17.07.76,Athínai,10.06.2002
2625,11.09,-0.7,Tayna Lawrence,JAM,17.09.75,Sheffield,30.06.2002
2625,11.09,+1.4,Chryste Gaines,USA,14.09.70,Paris,14.09.2002
2625,11.09,+1.4,Muriel Hurtis,FRA,25.03.79,Paris,14.09.2002
2625,11.09,+0.8,Natasha Mayers,VIN,10.03.79,Walnut,19.04.2003
2625,11.09,+2.0,Mary Onyali,NGR,03.02.68,Austin,03.05.2003
2625,11.09,±0.0,Christine Arron,FRA,13.09.73,Tríkala,24.06.2003
2625,11.09,+0.4,Christine Arron,FRA,13.09.73,Narbonne,24.07.2003
2625,11.09,+0.1,Ekateríni Thánou,GRE,01.02.75,Saint-Denis,23.08.2003
2625,11.09,+2.0,Merlene Ottey,SLO,10.05.60,Naimette-Xhovémont,03.08.2004
2625,11.09,-0.7,Aleen Bailey,JAM,25.11.80,Zürich,06.08.2004
2625,11.09,-0.1,Sherone Simpson,JAM,12.08.84,Athínai,20.08.2004
2625,11.09,±0.0,Ivet Lalova-Collio,BUL,18.05.84,Athínai,20.08.2004
2625,11.09,-0.3,Ivet Lalova-Collio,BUL,18.05.84,Sofia,07.06.2005
2625,11.09,+1.3,Christine Arron,FRA,13.09.73,Firenze,18.06.2005
2625,11.09,+1.3,Chandra Sturrup,BAH,12.09.71,Helsinki,08.08.2005
2625,11.09,+1.3,Chandra Sturrup,BAH,12.09.71,Helsinki,08.08.2005
2625,11.09,+1.3,Me'Lisa Barber,USA,04.10.80,Helsinki,08.08.2005
2625,11.09,+1.3,Sherone Simpson,JAM,12.08.84,Helsinki,08.08.2005
2625,11.09,+1.3,Muna Lee,USA,30.10.81,Helsinki,08.08.2005
2625,11.09,-0.2,Me'Lisa Barber,USA,04.10.80,Monaco,09.09.2005
2625,11.09,+1.4,Marshevet Hooker,USA,25.09.84,Waco,14.05.2006
2625,11.09,+1.4,Shalonda Solomon,USA,19.12.85,Fayetteville,14.05.2006
2625,11.09,+1.7,LaTasha Jenkins,USA,19.12.77,Kalamáta,03.06.2006
2625,11.09,+0.3,Torri Edwards,USA,31.01.77,Roma,14.07.2006
2625,11.09,+1.5,Lauryn Williams,USA,11.09.83,Heusden-Zolder,22.07.2006
2625,11.09,-0.8,Sherone Simpson,JAM,12.08.84,Zürich,18.08.2006
2625,11.09,+0.8,Stephanie Durst,USA,06.01.82,Indianapolis,21.06.2007
2625,11.09,+1.1,Yevgeniya Polyakova,RUS,29.05.83,Tula,31.07.2007
2625,11.09,+1.3,Kim Gevaert,BEL,05.08.78,Osaka,26.08.2007
2625,11.09,-0.3,Lauryn Williams,USA,11.09.83,Osaka,27.08.2007
2625,11.09,-0.7,Carmelita Jeter,USA,24.11.79,Shanghai,28.09.2007
2625,11.09,+1.5,Sherone Simpson,JAM,12.08.84,Ad-Dawhah,09.05.2008
2625,11.09,+1.6,Kelly-Ann Baptiste,TTO,14.10.86,Auburn,18.05.2008
2625,11.09,+1.1,Alexis Joyce,USA,05.09.83,Clermont,24.05.2008
2625,11.09,±0.0,Torri Edwards,USA,31.01.77,London,26.07.2008
2625,11.09,+0.4,Bianca Knight,USA,02.01.89,Monaco,29.07.2008
2625,11.09,+0.2,Marshevet Hooker,USA,25.09.84,Lausanne,02.09.2008
2625,11.09,+1.0,Alexandra Anderson,USA,28.01.87,Austin,04.04.2009
2625,11.09,-0.9,Carmelita Jeter,USA,24.11.79,Carson,16.05.2009
2625,11.09,-0.9,Murielle Ahouré-Demps,CIV,23.08.87,Greensboro,30.05.2009
2625,11.09,+0.6,Debbie Ferguson-McKenzie,BAH,16.01.76,Roma,10.07.2009
2625,11.09,-0.1,Chandra Sturrup,BAH,12.09.71,London,25.07.2009
2625,11.09,-0.1,Carmelita Jeter,USA,24.11.79,Shanghai,23.05.2010
2625,11.09,+0.4,Sherone Simpson,JAM,12.08.84,Berlin,22.08.2010
2625,11.09,+1.4,Shalonda Solomon,USA,19.12.85,Split,04.09.2010
2625,11.09,±0.0,Carmelita Jeter,USA,24.11.79,Daegu,12.05.2011
2625,11.09,+0.2,Marshevet Hooker,USA,25.09.84,Ponce,14.05.2011
2625,11.09,+1.1,Debbie Ferguson-McKenzie,BAH,16.01.76,Ostrava,31.05.2011
2625,11.09,+1.5,Kimberlyn Duncan,USA,02.08.91,Des Moines,10.06.2011
2625,11.09,+1.3,Alexandra Anderson,USA,28.01.87,Eugene,23.06.2011
2625,11.09,+1.6,Mikele Barber,USA,04.10.80,Eugene,23.06.2011
2625,11.09,+1.4,Ruddy Zang Milama,GAB,06.06.87,Albi,29.07.2011
2625,11.09,-0.1,Schillonie Calvert,JAM,27.07.88,Rieti,10.09.2011
2625,11.09,+1.5,Octavious Freeman,USA,20.04.92,New Orleans,13.05.2012
2625,11.09,+1.4,Murielle Ahouré-Demps,CIV,23.08.87,London,14.07.2012
2625,11.09,±0.0,Jeneba Tarmoh,USA,27.09.89,Monaco,20.07.2012
2625,11.09,+1.9,Cierra White,USA,29.04.93,Lubbock,25.04.2013
2625,11.09,-0.7,Murielle Ahouré-Demps,CIV,23.08.87,Ponce,18.05.2013
2625,11.09,+1.8,Charonda Williams,USA,27.03.87,Des Moines,21.06.2013
2625,11.09,+1.5,Dafne Schippers,NED,15.06.92,Lausanne,04.07.2013
2625,11.09,-0.5,Verena Sailer,GER,16.10.85,Ulm,06.07.2013
2625,11.09,+1.2,Joanna Atkins,USA,31.01.89,Gainesville,04.04.2014
2625,11.09,+1.3,Simone Facey,JAM,07.05.85,Clermont,10.05.2014
2625,11.09,-0.5,Kerron Stewart,JAM,16.04.84,Kingston,27.06.2014
2625,11.09,+0.8,Barbara Pierre,USA,28.04.87,Donnas,13.07.2014
2625,11.09,+1.2,Barbara Pierre,USA,28.04.87,Donnas,13.07.2014
2625,11.09,-0.7,Michelle-Lee Ahye,TTO,10.04.92,Luzern,15.07.2014
2625,11.09,+0.3,Myriam Soumaré,FRA,29.10.86,Angers,30.08.2014
2625,11.09A,+0.8,Ángela Tenorio,ECU,27.01.96,Cuenca,14.03.2015
2625,11.09,+0.2,Allyson Felix,USA,18.11.85,Kingston,09.05.2015
2625,11.09A,+1.5,Ángela Tenorio,ECU,27.01.96,Ceunca,29.05.2015
2625,11.09,+1.7,Tianna Bartoletta,USA,30.08.85,Eugene,30.05.2015
2625,11.09,+1.8,Keilah Tyson,USA,06.11.92,Eugene,11.06.2015
2625,11.09,+0.2,Tianna Bartoletta,USA,30.08.85,Bellinzona,21.07.2015
2625,11.09,+1.1,Nataliya Pogrebnyak,UKR,19.02.88,Kirovohrad,30.07.2015
2625,11.09,-1.2,Ivet Lalova-Collio,BUL,18.05.84,Beijing,23.08.2015
2625,11.09,-1.4,Candyce McGrone,USA,24.03.89,Zürich,03.09.2015
2625,11.09,+0.8,Olga Safronova,KAZ,05.11.91,Almaty,24.05.2016
2625,11.09,+1.5,Simone Facey,JAM,07.05.85,Eugene,28.05.2016
2625,11.09,-1.2,Dafne Schippers,NED,15.06.92,Birmingham,05.06.2016
2625,11.09,+0.6,Shelly-Ann Fraser-Pryce,JAM,27.12.86,Kingston,11.06.2016
2625,11.09,+1.6,Joanna Atkins,USA,31.01.89,Montverde,11.06.2016
2625,11.09,+1.9,Candace Hill,USA,11.02.99,Clovis,24.06.2016
2625,11.09,+0.2,Desirèe Henry,GBR,26.08.95,Amsterdam,08.07.2016
2625,11.09,-0.7,Dina Asher-Smith,GBR,04.12.95,London,23.07.2016
